Location,Day,Date,two-way,positive N E,negative S W
990208,Mon,2/10/2020,737,349,388
990208,Tue,2/11/2020,834,400,434
990208,Wed,2/12/2020,863,410,453
990208,Thu,2/13/2020,681,335,346
990208,Fri,2/14/2020,773,387,386
990208,Sat,2/15/2020,590,281,309
990208,Sun,2/16/2020,446,223,223
990208,Mon,2/17/2020,771,366,405
990208,Tue,2/18/2020,790,378,412
990208,Wed,2/19/2020,918,426,492
990208,Thu,2/20/2020,849,412,437
990208,Fri,2/21/2020,832,395,437
990208,Sat,2/22/2020,629,296,333
990208,Sun,2/23/2020,446,204,242
990208,Mon,2/24/2020,803,404,399
990208,Tue,2/25/2020,841,404,437
990208,Wed,2/26/2020,629,320,309
990208,Thu,2/27/2020,705,342,363
990208,Fri,2/28/2020,828,408,420
990208,Sat,2/29/2020,553,261,292
990208,Sun,3/1/2020,531,262,269
990208,Mon,3/2/2020,826,390,436
990208,Tue,3/3/2020,996,489,507
990208,Wed,3/4/2020,954,458,496
990208,Thu,3/5/2020,920,445,475
990208,Fri,3/6/2020,885,435,450
990208,Mon,3/9/2020,934,437,497
990208,Tue,3/10/2020,898,430,468
990208,Wed,3/11/2020,910,426,484
990208,Thu,3/12/2020,875,445,430
990208,Fri,3/13/2020,962,480,482
990208,Sat,3/14/2020,587,286,301
990208,Sun,3/15/2020,457,231,226
990208,Mon,3/16/2020,778,379,399
990208,Tue,3/17/2020,796,388,408
990208,Wed,3/18/2020,763,373,390
990208,Thu,3/19/2020,704,356,348
990208,Fri,3/20/2020,758,362,396
990208,Sat,3/21/2020,509,259,250
990208,Sun,3/22/2020,380,185,195
990208,Mon,3/23/2020,657,310,347
990208,Tue,3/24/2020,613,290,323
990208,Wed,3/25/2020,493,246,247
990208,Thu,3/26/2020,565,284,281
990208,Fri,3/27/2020,526,267,259
990208,Sat,3/28/2020,325,164,161
990208,Sun,3/29/2020,250,127,123
990208,Mon,3/30/2020,494,240,254
990208,Tue,3/31/2020,477,232,245
990208,Wed,4/1/2020,554,278,276
990208,Thu,4/2/2020,532,265,267
990208,Fri,4/3/2020,651,326,325
990208,Sat,4/4/2020,430,220,210
990208,Sun,4/5/2020,327,175,152
990208,Mon,4/6/2020,405,172,233
990208,Tue,4/7/2020,345,154,191
990208,Wed,4/8/2020,367,160,207
990271,Wed,1/1/2020,26013,12574,13439
990271,Thu,1/2/2020,52443,25804,26639
990271,Fri,1/3/2020,55729,27868,27861
990271,Sat,1/4/2020,39813,20153,19660
990271,Sun,1/5/2020,32656,16242,16414
990271,Mon,1/6/2020,53259,26019,27240
990271,Tue,1/7/2020,55039,26959,28080
990271,Wed,1/8/2020,54821,27110,27711
990271,Thu,1/9/2020,56972,28398,28574
990271,Fri,1/10/2020,57434,28736,28698
990271,Sat,1/11/2020,38744,19197,19547
990271,Sun,1/12/2020,31841,16050,15791
990271,Mon,1/13/2020,53673,26389,27284
990271,Tue,1/14/2020,56409,27901,28508
990271,Wed,1/15/2020,57310,28541,28769
990271,Thu,1/16/2020,59124,29582,29542
990271,Fri,1/17/2020,58774,29258,29516
990271,Sat,1/18/2020,32441,16584,15857
990271,Sun,1/19/2020,28852,14493,14359
990271,Mon,1/20/2020,50197,24495,25702
990271,Tue,1/21/2020,54582,26787,27795
990271,Wed,1/22/2020,55412,27544,27868
990271,Thu,1/23/2020,56769,28266,28503
990271,Fri,1/24/2020,57190,28322,28868
990271,Sat,1/25/2020,38300,19373,18927
990271,Sun,1/26/2020,32968,16771,16197
990271,Mon,1/27/2020,52117,25508,26609
990271,Tue,1/28/2020,54464,26867,27597
990271,Wed,1/29/2020,55304,27509,27795
990271,Thu,1/30/2020,57784,28570,29214
990271,Fri,1/31/2020,59694,29644,30050
990271,Sat,2/1/2020,40890,20653,20237
990271,Sun,2/2/2020,31438,15844,15594
990271,Mon,2/3/2020,53275,26101,27174
990271,Tue,2/4/2020,55116,27477,27639
990271,Wed,2/5/2020,53596,26397,27199
990271,Thu,2/6/2020,50063,25042,25021
990271,Fri,2/7/2020,57529,28751,28778
990271,Sat,2/8/2020,40454,20339,20115
990271,Sun,2/9/2020,29625,14675,14950
990271,Mon,2/10/2020,54030,26967,27063
990271,Tue,2/11/2020,56789,28000,28789
990271,Wed,2/12/2020,53334,26029,27305
990271,Thu,2/13/2020,51472,25725,25747
990271,Fri,2/14/2020,59504,30156,29348
990271,Sat,2/15/2020,42854,21604,21250
990271,Thu,2/20/2020,57858,28731,29127
990271,Fri,2/21/2020,60967,30380,30587
990271,Sat,2/22/2020,43850,21955,21895
990271,Sun,2/23/2020,34277,17468,16809
990271,Mon,2/24/2020,53481,26397,27084
990271,Tue,2/25/2020,55362,27287,28075
990271,Wed,2/26/2020,45490,22720,22770
990271,Thu,2/27/2020,54871,27220,27651
990271,Fri,2/28/2020,61801,30763,31038
990271,Sat,2/29/2020,44927,22594,22333
990271,Sun,3/1/2020,35584,17964,17620
990271,Mon,3/2/2020,54334,27096,27238
990271,Tue,3/3/2020,56323,27914,28409
990271,Wed,3/4/2020,57909,28840,29069
990271,Thu,3/5/2020,59527,29659,29868
990271,Fri,3/6/2020,61202,30316,30886
990271,Sat,3/7/2020,46235,23374,22861
990271,Sun,3/8/2020,35963,18624,17339
990271,Mon,3/9/2020,54421,27262,27159
990271,Tue,3/10/2020,55461,27562,27899
990271,Wed,3/11/2020,56274,28029,28245
990271,Thu,3/12/2020,57278,28945,28333
990271,Fri,3/13/2020,57781,29323,28458
990271,Sat,3/14/2020,34783,17998,16785
990271,Sun,3/15/2020,28586,15324,13262
990271,Mon,3/16/2020,49197,24819,24378
990271,Tue,3/17/2020,47667,24113,23554
990271,Wed,3/18/2020,45743,23410,22333
990271,Thu,3/19/2020,44430,22863,21567
990271,Fri,3/20/2020,44593,23149,21444
990271,Sat,3/21/2020,24615,13084,11531
990271,Sun,3/22/2020,18425,9914,8511
990271,Mon,3/23/2020,36755,18570,18185
990271,Tue,3/24/2020,35962,18063,17899
990271,Wed,3/25/2020,29502,15021,14481
990271,Thu,3/26/2020,29992,15449,14543
990271,Fri,3/27/2020,29582,15094,14488
990271,Sat,3/28/2020,15062,7919,7143
990271,Sun,3/29/2020,12664,6599,6065
990271,Mon,3/30/2020,28631,14292,14339
990271,Tue,3/31/2020,29398,14725,14673
990271,Wed,4/1/2020,29156,14697,14459
990271,Thu,4/2/2020,29641,15012,14629
990271,Fri,4/3/2020,30230,15377,14853
990271,Sat,4/4/2020,17259,8839,8420
990271,Sun,4/5/2020,13885,7140,6745
990271,Mon,4/6/2020,29029,14553,14476
990271,Tue,4/7/2020,29338,14593,14745
990271,Wed,4/8/2020,29983,15011,14972
990311,Wed,1/1/2020,41731,21273,20458
990311,Thu,1/2/2020,71921,35818,36103
990311,Fri,1/3/2020,74505,37344,37161
990311,Sat,1/4/2020,51925,26413,25512
990311,Sun,1/5/2020,45620,22031,23589
990311,Mon,1/6/2020,72289,36431,35858
990311,Tue,1/7/2020,73533,37401,36132
990311,Wed,1/8/2020,77426,38895,38531
990311,Thu,1/9/2020,77571,38858,38713
990311,Fri,1/10/2020,71457,37041,34416
990311,Sat,1/11/2020,42724,19367,23357
990311,Sun,1/12/2020,45209,21436,23773
990311,Mon,1/13/2020,75132,37225,37907
990311,Tue,1/14/2020,76587,38325,38262
990311,Thu,1/16/2020,78642,39267,39375
990311,Fri,1/17/2020,82977,41483,41494
990311,Sat,1/18/2020,46586,22323,24263
990311,Sun,1/19/2020,42538,20764,21774
990311,Mon,1/20/2020,65852,32179,33673
990311,Tue,1/21/2020,76995,38067,38928
990311,Wed,1/22/2020,77768,39221,38547
990311,Thu,1/23/2020,78610,39375,39235
990311,Fri,1/24/2020,79963,39731,40232
990311,Sat,1/25/2020,49877,23960,25917
990311,Sun,1/26/2020,46192,22558,23634
990311,Mon,1/27/2020,73480,36645,36835
990311,Tue,1/28/2020,75142,37527,37615
990311,Wed,1/29/2020,78241,39046,39195
990311,Thu,1/30/2020,77568,39609,37959
990311,Fri,1/31/2020,80891,40709,40182
990311,Sat,2/1/2020,52372,25572,26800
990311,Sun,2/2/2020,44834,22195,22639
990311,Mon,2/3/2020,75343,37566,37777
990311,Tue,2/4/2020,74687,37521,37166
990311,Wed,2/5/2020,73534,36688,36846
990311,Thu,2/6/2020,73003,36488,36515
990311,Fri,2/7/2020,81149,39885,41264
990311,Sat,2/8/2020,53580,25632,27948
990311,Sun,2/9/2020,42960,20787,22173
990311,Mon,2/10/2020,75226,37328,37898
990311,Tue,2/11/2020,79007,39148,39859
990311,Wed,2/12/2020,74646,37044,37602
990311,Thu,2/13/2020,73671,37061,36610
990311,Fri,2/14/2020,82186,40379,41807
990311,Sat,2/15/2020,52315,24752,27563
990311,Sun,2/16/2020,47228,22652,24576
990311,Thu,2/20/2020,81187,40772,40415
990311,Fri,2/21/2020,84469,41410,43059
990311,Sat,2/22/2020,54991,26157,28834
990311,Sun,2/23/2020,49709,24387,25322
990311,Mon,2/24/2020,73013,36746,36267
990311,Tue,2/25/2020,77101,38871,38230
990311,Wed,2/26/2020,73309,37263,36046
990311,Thu,2/27/2020,81735,40622,41113
990311,Fri,2/28/2020,83132,40667,42465
990311,Sun,3/1/2020,51925,25785,26140
990311,Mon,3/2/2020,74966,38005,36961
990311,Tue,3/3/2020,78220,39105,39115
990311,Wed,3/4/2020,81952,41153,40799
990311,Thu,3/5/2020,82599,41477,41122
990311,Fri,3/6/2020,84719,42248,42471
990311,Sat,3/7/2020,56912,27347,29565
990311,Sun,3/8/2020,50788,25176,25612
990311,Mon,3/9/2020,74971,37535,37436
990311,Tue,3/10/2020,77593,38735,38858
990311,Wed,3/11/2020,78125,39275,38850
990311,Thu,3/12/2020,76865,38593,38272
990311,Fri,3/13/2020,77891,38613,39278
990311,Sat,3/14/2020,43104,20438,22666
990311,Sun,3/15/2020,41753,19952,21801
990311,Mon,3/16/2020,62032,30756,31276
990311,Tue,3/17/2020,60500,30122,30378
990311,Wed,3/18/2020,55262,27088,28174
990311,Thu,3/19/2020,53203,26646,26557
990311,Fri,3/20/2020,57188,27954,29234
990311,Sat,3/21/2020,37572,18429,19143
990311,Sun,3/22/2020,27507,14361,13146
990311,Mon,3/23/2020,47530,23754,23776
990311,Tue,3/24/2020,47665,23742,23923
990311,Wed,3/25/2020,41961,20719,21242
990311,Thu,3/26/2020,42294,21113,21181
990311,Fri,3/27/2020,41515,20655,20860
990311,Sat,3/28/2020,26977,13325,13652
990311,Sun,3/29/2020,23334,11735,11599
990311,Mon,3/30/2020,39626,19517,20109
990311,Tue,3/31/2020,40111,19859,20252
990311,Wed,4/1/2020,40467,19979,20488
990311,Thu,4/2/2020,40729,20210,20519
990311,Fri,4/3/2020,42301,20928,21373
990311,Mon,4/6/2020,38771,19107,19664
990311,Wed,4/8/2020,41086,20280,20806
990312,Wed,1/1/2020,62951,37598,25353
990312,Thu,1/2/2020,95436,56219,39217
990312,Fri,1/3/2020,101402,59049,42353
990312,Sat,1/4/2020,80829,47604,33225
990312,Sun,1/5/2020,68891,40190,28701
990312,Tue,1/7/2020,100865,58974,41891
990312,Thu,1/9/2020,100223,58569,41654
990312,Fri,1/10/2020,99817,57812,42005
990312,Sat,1/11/2020,81344,47582,33762
990312,Sun,1/12/2020,70172,41461,28711
990312,Tue,1/14/2020,101194,59168,42026
990312,Wed,1/15/2020,102394,59927,42467
990312,Thu,1/16/2020,103846,60775,43071
990312,Fri,1/17/2020,108214,62974,45240
990312,Sat,1/18/2020,78102,46192,31910
990312,Sun,1/19/2020,64124,37946,26178
990312,Tue,1/21/2020,101373,59330,42043
990312,Wed,1/22/2020,99022,56839,42183
990312,Thu,1/23/2020,104773,61148,43625
990312,Fri,1/24/2020,104578,60979,43599
990312,Sat,1/25/2020,82318,48828,33490
990312,Sun,1/26/2020,70799,41800,28999
990312,Tue,1/28/2020,100049,57627,42422
990312,Wed,1/29/2020,103863,60829,43034
990312,Thu,1/30/2020,104783,61263,43520
990312,Fri,1/31/2020,110074,64167,45907
990312,Sat,2/1/2020,87178,51446,35732
990312,Sun,2/2/2020,69316,40918,28398
990312,Mon,2/3/2020,100768,59568,41200
990312,Tue,2/4/2020,99905,58225,41680
990312,Wed,2/5/2020,97406,57271,40135
990312,Thu,2/6/2020,100168,58413,41755
990312,Fri,2/7/2020,108274,62895,45379
990312,Sat,2/8/2020,87702,51873,35829
990312,Sun,2/9/2020,66079,39299,26780
990312,Mon,2/10/2020,99378,58144,41234
990312,Tue,2/11/2020,104914,61851,43063
990312,Wed,2/12/2020,97551,57452,40099
990312,Thu,2/13/2020,96630,55106,41524
990312,Fri,2/14/2020,109501,63083,46418
990312,Sat,2/15/2020,89468,52514,36954
990312,Sun,2/16/2020,73599,43151,30448
990312,Mon,2/17/2020,98760,57945,40815
990312,Tue,2/18/2020,104114,60896,43218
990312,Wed,2/19/2020,105683,61821,43862
990312,Thu,2/20/2020,107076,62107,44969
990312,Fri,2/21/2020,113371,65740,47631
990312,Sun,2/23/2020,75807,44544,31263
990312,Mon,2/24/2020,97310,57132,40178
990312,Tue,2/25/2020,102396,59383,43013
990312,Wed,2/26/2020,97792,57028,40764
990312,Thu,2/27/2020,106425,62270,44155
990312,Fri,2/28/2020,112732,64974,47758
990312,Sun,3/1/2020,78901,45922,32979
990312,Mon,3/2/2020,100389,58441,41948
990312,Tue,3/3/2020,107639,62184,45455
990312,Wed,3/4/2020,108429,62781,45648
990312,Thu,3/5/2020,108650,62925,45725
990312,Fri,3/6/2020,114270,65923,48347
990312,Sat,3/7/2020,97261,56955,40306
990312,Sun,3/8/2020,77207,44525,32682
990312,Mon,3/9/2020,99839,58584,41255
990312,Tue,3/10/2020,104167,60893,43274
990312,Wed,3/11/2020,106120,61994,44126
990312,Thu,3/12/2020,103365,60689,42676
990312,Fri,3/13/2020,107346,62464,44882
990312,Sat,3/14/2020,70514,41870,28644
990312,Sun,3/15/2020,62582,36566,26016
990312,Mon,3/16/2020,91382,53832,37550
990312,Tue,3/17/2020,87812,51652,36160
990312,Wed,3/18/2020,82694,48753,33941
990312,Thu,3/19/2020,80426,47297,33129
990312,Fri,3/20/2020,83815,49184,34631
990312,Sat,3/21/2020,57025,33202,23823
990312,Sun,3/22/2020,42009,24291,17718
990312,Mon,3/23/2020,74617,44124,30493
990312,Tue,3/24/2020,74545,44063,30482
990312,Wed,3/25/2020,66938,39598,27340
990312,Thu,3/26/2020,66518,39088,27430
990312,Fri,3/27/2020,65120,38762,26358
990312,Sat,3/28/2020,41989,24784,17205
990312,Sun,3/29/2020,35495,20635,14860
990312,Mon,3/30/2020,65281,38680,26601
990312,Tue,3/31/2020,65764,39002,26762
990312,Wed,4/1/2020,66160,39008,27152
990312,Thu,4/2/2020,68019,40050,27969
990312,Fri,4/3/2020,70350,41256,29094
990312,Sat,4/4/2020,45089,26293,18796
990312,Sun,4/5/2020,36194,20897,15297
990312,Mon,4/6/2020,65062,38534,26528
990312,Tue,4/7/2020,67636,39959,27677
990327,Wed,1/1/2020,27017,13908,13109
990327,Thu,1/2/2020,38704,18954,19750
990327,Fri,1/3/2020,42713,21232,21481
990327,Sat,1/4/2020,35537,17931,17606
990327,Sun,1/5/2020,36927,20249,16678
990327,Mon,1/6/2020,38277,18757,19520
990327,Tue,1/7/2020,39714,19247,20467
990327,Wed,1/8/2020,41196,20292,20904
990327,Thu,1/9/2020,41785,20966,20819
990327,Fri,1/10/2020,43678,21472,22206
990327,Sat,1/11/2020,34193,16659,17534
990327,Sun,1/12/2020,32267,16361,15906
990327,Mon,1/13/2020,38850,19187,19663
990327,Tue,1/14/2020,40208,19724,20484
990327,Wed,1/15/2020,41734,20694,21040
990327,Thu,1/16/2020,43837,22201,21636
990327,Fri,1/17/2020,48585,23578,25007
990327,Sat,1/18/2020,32042,16090,15952
990327,Sun,1/19/2020,29456,15163,14293
990327,Mon,1/20/2020,40617,20281,20336
990327,Tue,1/21/2020,40602,19794,20808
990327,Wed,1/22/2020,41819,20787,21032
990327,Thu,1/23/2020,42386,21252,21134
990327,Sat,1/25/2020,35840,17886,17954
990327,Sun,1/26/2020,34305,18496,15809
990327,Mon,1/27/2020,38430,18843,19587
990327,Tue,1/28/2020,40180,19603,20577
990327,Wed,1/29/2020,42429,20802,21627
990327,Thu,1/30/2020,43311,21530,21781
990327,Fri,1/31/2020,46962,22965,23997
990327,Sat,2/1/2020,38453,19336,19117
990327,Sun,2/2/2020,31874,16700,15174
990327,Mon,2/3/2020,40458,19943,20515
990327,Tue,2/4/2020,39742,19459,20283
990327,Wed,2/5/2020,37790,19154,18636
990327,Thu,2/6/2020,38224,19238,18986
990327,Fri,2/7/2020,47144,22928,24216
990327,Sat,2/8/2020,39316,19352,19964
990327,Sun,2/9/2020,33455,17549,15906
990327,Mon,2/10/2020,40434,20570,19864
990327,Tue,2/11/2020,42578,20702,21876
990327,Wed,2/12/2020,41060,20087,20973
990327,Thu,2/13/2020,39491,19867,19624
990327,Fri,2/14/2020,48589,23864,24725
990327,Sat,2/15/2020,39543,19925,19618
990327,Sun,2/16/2020,36291,18993,17298
990327,Mon,2/17/2020,42831,20834,21997
990327,Tue,2/18/2020,42347,20819,21528
990327,Wed,2/19/2020,43727,21649,22078
990327,Thu,2/20/2020,45048,22631,22417
990327,Fri,2/21/2020,51334,24910,26424
990327,Sat,2/22/2020,43747,22032,21715
990327,Sun,2/23/2020,37981,20167,17814
990327,Mon,2/24/2020,40622,20022,20600
990327,Tue,2/25/2020,42322,20650,21672
990327,Wed,2/26/2020,36697,18372,18325
990327,Thu,2/27/2020,43677,21767,21910
990327,Fri,2/28/2020,53117,24991,28126
990327,Sat,2/29/2020,42011,20377,21634
990327,Sun,3/1/2020,36508,18913,17595
990327,Mon,3/2/2020,40022,20062,19960
990327,Tue,3/3/2020,42538,20895,21643
990327,Wed,3/4/2020,43966,21755,22211
990327,Thu,3/5/2020,45253,22818,22435
990327,Fri,3/6/2020,49157,24210,24947
990327,Sat,3/7/2020,42298,21601,20697
990327,Sun,3/8/2020,40380,22912,17468
990327,Mon,3/9/2020,41476,20963,20513
990327,Tue,3/10/2020,42201,20826,21375
990327,Wed,3/11/2020,44328,21924,22404
990327,Thu,3/12/2020,44259,22438,21821
990327,Fri,3/13/2020,47071,23878,23193
990327,Sat,3/14/2020,31403,16270,15133
990327,Sun,3/15/2020,30796,16415,14381
990327,Mon,3/16/2020,37788,18994,18794
990327,Tue,3/17/2020,37799,18952,18847
990327,Wed,3/18/2020,35592,18015,17577
990327,Thu,3/19/2020,35003,18283,16720
990327,Fri,3/20/2020,35798,18619,17179
990327,Sat,3/21/2020,24343,12896,11447
990327,Sun,3/22/2020,19781,10650,9131
990327,Mon,3/23/2020,28888,14751,14137
990327,Tue,3/24/2020,28452,14239,14213
990327,Wed,3/25/2020,25134,12956,12178
990327,Thu,3/26/2020,24788,13047,11741
990327,Fri,3/27/2020,24018,12488,11530
990327,Sat,3/28/2020,14689,7664,7025
990327,Sun,3/29/2020,13587,7152,6435
990327,Mon,3/30/2020,23055,11542,11513
990327,Tue,3/31/2020,23760,11904,11856
990327,Wed,4/1/2020,24284,12438,11846
990327,Thu,4/2/2020,24272,12541,11731
990327,Fri,4/3/2020,24322,12426,11896
990327,Sat,4/4/2020,15735,8056,7679
990327,Sun,4/5/2020,13221,6877,6344
990327,Mon,4/6/2020,22673,11340,11333
990327,Tue,4/7/2020,22945,11398,11547
990327,Wed,4/8/2020,23769,12037,11732
990328,Wed,1/1/2020,3028,1543,1485
990328,Thu,1/2/2020,4737,2319,2418
990328,Fri,1/3/2020,5287,2658,2629
990328,Sat,1/4/2020,3711,1828,1883
990328,Sun,1/5/2020,3405,1715,1690
990328,Mon,1/6/2020,4892,2416,2476
990328,Tue,1/7/2020,5047,2504,2543
990328,Wed,1/8/2020,5276,2650,2626
990328,Thu,1/9/2020,5202,2560,2642
990328,Fri,1/10/2020,5245,2607,2638
990328,Sat,1/11/2020,3670,1831,1839
990328,Sun,1/12/2020,3208,1619,1589
990328,Mon,1/13/2020,4889,2413,2476
990328,Tue,1/14/2020,5215,2636,2579
990328,Wed,1/15/2020,5249,2627,2622
990328,Thu,1/16/2020,5305,2633,2672
990328,Fri,1/17/2020,5348,2680,2668
990328,Sat,1/18/2020,3717,1873,1844
990328,Sun,1/19/2020,3141,1595,1546
990328,Mon,1/20/2020,4514,2232,2282
990328,Tue,1/21/2020,4915,2431,2484
990328,Wed,1/22/2020,5120,2566,2554
990328,Thu,1/23/2020,5204,2572,2632
990328,Fri,1/24/2020,5353,2653,2700
990328,Sat,1/25/2020,3961,2006,1955
990328,Sun,1/26/2020,3242,1643,1599
990328,Mon,1/27/2020,4743,2342,2401
990328,Tue,1/28/2020,4894,2456,2438
990328,Wed,1/29/2020,4999,2481,2518
990328,Thu,1/30/2020,5042,2525,2517
990328,Fri,1/31/2020,5330,2679,2651
990328,Sat,2/1/2020,4185,2062,2123
990328,Sun,2/2/2020,3229,1662,1567
990328,Mon,2/3/2020,4928,2436,2492
990328,Tue,2/4/2020,4857,2425,2432
990328,Wed,2/5/2020,4800,2423,2377
990328,Thu,2/6/2020,4874,2470,2404
990328,Fri,2/7/2020,5373,2686,2687
990328,Sat,2/8/2020,4189,2096,2093
990328,Sun,2/9/2020,3067,1532,1535
990328,Mon,2/10/2020,4722,2355,2367
990328,Tue,2/11/2020,5286,2640,2646
990328,Wed,2/12/2020,4866,2448,2418
990328,Thu,2/13/2020,4493,2245,2248
990328,Fri,2/14/2020,5515,2760,2755
990328,Sat,2/15/2020,4295,2160,2135
990328,Sun,2/16/2020,3283,1686,1597
990328,Mon,2/17/2020,4667,2295,2372
990328,Tue,2/18/2020,5059,2533,2526
990328,Wed,2/19/2020,5249,2627,2622
990328,Thu,2/20/2020,5488,2738,2750
990328,Fri,2/21/2020,6016,3041,2975
990328,Sat,2/22/2020,4515,2251,2264
990328,Sun,2/23/2020,3338,1709,1629
990328,Mon,2/24/2020,4806,2358,2448
990328,Tue,2/25/2020,5116,2562,2554
990328,Wed,2/26/2020,4960,2467,2493
990328,Thu,2/27/2020,5051,2537,2514
990328,Fri,2/28/2020,5855,2930,2925
990328,Sat,2/29/2020,4633,2292,2341
990328,Sun,3/1/2020,3558,1814,1744
990328,Mon,3/2/2020,4903,2432,2471
990328,Tue,3/3/2020,5353,2681,2672
990328,Wed,3/4/2020,5380,2671,2709
990328,Thu,3/5/2020,5414,2729,2685
990328,Fri,3/6/2020,5706,2885,2821
990328,Sat,3/7/2020,4891,2430,2461
990328,Mon,3/9/2020,4927,2441,2486
990328,Tue,3/10/2020,5073,2549,2524
990328,Wed,3/11/2020,5189,2612,2577
990328,Thu,3/12/2020,5198,2632,2566
990328,Fri,3/13/2020,5389,2726,2663
990328,Sat,3/14/2020,3413,1737,1676
990328,Sun,3/15/2020,3022,1525,1497
990328,Mon,3/16/2020,4570,2263,2307
990328,Tue,3/17/2020,4372,2176,2196
990328,Wed,3/18/2020,4074,2036,2038
990328,Thu,3/19/2020,3990,2013,1977
990328,Fri,3/20/2020,4199,2148,2051
990328,Sat,3/21/2020,2611,1332,1279
990328,Sun,3/22/2020,1836,918,918
990328,Mon,3/23/2020,3736,1857,1879
990328,Tue,3/24/2020,3524,1771,1753
990328,Wed,3/25/2020,3078,1536,1542
990328,Thu,3/26/2020,3184,1592,1592
990328,Fri,3/27/2020,3162,1600,1562
990328,Sat,3/28/2020,1952,992,960
990328,Sun,3/29/2020,1689,828,861
990328,Mon,3/30/2020,3331,1684,1647
990328,Tue,3/31/2020,3225,1615,1610
990328,Wed,4/1/2020,3421,1700,1721
990328,Thu,4/2/2020,3461,1727,1734
990328,Fri,4/3/2020,3799,1951,1848
990328,Sat,4/4/2020,2328,1170,1158
990328,Sun,4/5/2020,1766,870,896
990328,Mon,4/6/2020,3400,1712,1688
990328,Tue,4/7/2020,3450,1711,1739
990328,Wed,4/8/2020,3668,1838,1830
990329,Wed,1/1/2020,37474,15261,22213
990329,Thu,1/2/2020,65527,27631,37896
990329,Fri,1/3/2020,68360,28251,40109
990329,Sun,1/5/2020,43045,17652,25393
990329,Mon,1/6/2020,66027,28264,37763
990329,Tue,1/7/2020,69880,30142,39738
990329,Wed,1/8/2020,71689,31000,40689
990329,Thu,1/9/2020,72400,30771,41629
990329,Fri,1/10/2020,69921,29173,40748
990329,Sat,1/11/2020,46654,18757,27897
990329,Sun,1/12/2020,42943,17998,24945
990329,Mon,1/13/2020,66299,28540,37759
990329,Tue,1/14/2020,70505,30066,40439
990329,Wed,1/15/2020,70925,29904,41021
990329,Thu,1/16/2020,73531,31670,41861
990329,Fri,1/17/2020,74585,30632,43953
990329,Sat,1/18/2020,44549,18184,26365
990329,Sun,1/19/2020,39522,16723,22799
990329,Mon,1/20/2020,63373,27058,36315
990329,Tue,1/21/2020,70453,30412,40041
990329,Wed,1/22/2020,71083,30445,40638
990329,Thu,1/23/2020,71527,30306,41221
990329,Fri,1/24/2020,72511,29918,42593
990329,Sat,1/25/2020,48569,20251,28318
990329,Tue,1/28/2020,70494,28235,42259
990329,Wed,1/29/2020,71126,29985,41141
990329,Thu,1/30/2020,73534,31288,42246
990329,Fri,1/31/2020,74077,31000,43077
990329,Sun,2/2/2020,41129,17311,23818
990329,Mon,2/3/2020,66844,28703,38141
990329,Wed,2/5/2020,68022,28233,39789
990329,Thu,2/6/2020,67771,28868,38903
990329,Fri,2/7/2020,72911,31029,41882
990329,Sat,2/8/2020,50540,20425,30115
990329,Sun,2/9/2020,42178,17055,25123
990329,Mon,2/10/2020,67781,28995,38786
990329,Wed,2/12/2020,69385,28737,40648
990329,Thu,2/13/2020,68252,29122,39130
990329,Fri,2/14/2020,73764,30792,42972
990329,Sat,2/15/2020,52755,21193,31562
990329,Sun,2/16/2020,44977,18475,26502
